CustomerID,Customer Name,predicted_clv
13277,Nathan Brown,80690.73417799316
20613,Lindsay Raje,80666.72355415142
26111,Sarah Coleman,80607.58538012447
26116,Ashley Martin,80549.612253866
13238,John Williams,80537.94174757243
13243,Alyssa Davis,80477.85809479727
24332,Abigail Thompson,80465.71620344931
13326,Bob Fernandez,80418.21067609193
23583,Brianna Martin,80370.97782628426
20430,Maurice Ashe,80327.88981627727
26098,Daniel Lee,80319.41741507633
24612,Devon Chander,80282.78323381476
20606,Jocelyn Coleman,80250.4376588
20258,Katelyn Ward,80181.31655824027
13383,Natalie Wright,80178.77957714345
25252,Warren Zhang,80137.27690699999
13292,Paula Carlson,80125.6546523917
26606,Hannah Harris,80054.24677896367
26112,Luke Perry,80031.58247347592
13283,Dakota Griffin,80028.56013745119
26001,Nicholas Lee,79911.95032050979
20600,Dennis Hu,79880.51470147207
19593,Carla Rana,79832.80253115477
26106,Connor King,79798.77563948113
15166,Nina Goel,79761.35196146888
26058,Faith Stewart,79691.99979237928
19971,Jeffery Lu,79658.69064697681
20456,Alfredo Ramos,79618.81046663618
13088,Megan Powell,79553.76473104957
20256,Javier Serrano,79507.25501266259
13177,Taylor Rogers,79494.81111294337
13939,Eduardo Ramirez,79481.3071760358
12950,Mary Adams,79435.9448477098
26083,Alyssa Smith,79407.41304409271
12843,Summer Smith,79362.86601144202
24361,Francisco Rodriguez,79361.74536584533
13161,Jose Moore,79294.71695207414
13189,Gloria Romero,79265.78568680317
13142,Xavier Moore,79214.1208543219
26003,Denise Subram,79213.99662153746
20227,Louis Zhang,79197.0132286285
18008,Deanna Sai,79189.9855507751
29676,Peter Connelly,79178.80459296118
24502,Deb Price,79146.29261656634
20225,Sharon Rai,79109.48330600878
12083,Kayla Alexander,79105.57480641575
26061,Connor Butler,79077.88079260492
19564,Lawrence Gutierrez,79060.76725784031
26060,Kyle Edwards,79015.25835197583
16569,Colleen Li,79010.94370326534
20259,Jenny Andersen,79009.09972375646
26633,Gabrielle Ward,78981.34586911458
23267,Juan James,78965.22195523344
19069,Thomas Hall,78946.5509642418
21668,Christina Rogers,78923.12985929284
12188,Ashley Thomas,78869.98067357457
12178,Ethan Shan,78869.98067231882
20446,Clayton Rai,78844.43227307186
13063,Jessica Johnson,78831.16831501498
17891,Sharon Lal,78768.44387078167
26134,Bridget Goel,78755.76736874286
26056,Karen Zeng,78746.87947221022
19565,Patricia Saunders,78707.22816027164
12762,Jonathan Smith,78699.53189382788
16029,Abby Patel,78691.3280490967
17947,Erick Srini,78677.89006869287
12143,Logan Turner,78660.3580096522
13225,Jésus Suarez,78628.14903412039
19975,Brittney Zhang,78621.63170893335
26084,Luke Jenkins,78609.80274655213
19785,Olivia Ramirez,78609.65277207068
18701,Kenneth Lal,78590.60870194614
30035,Alice Steiner,78587.68270369864
16027,Anne Vazquez,78552.65700038118
13178,Megan Gray,78505.80208595078
20980,Matthew Miller,78450.54174950681
12923,Fernando Wright,78444.0536854738
16452,Cassie Luo,78443.49055991543
25993,Heidi Chandra,78423.66397825544
20247,Kristina Lopez,78406.73486898874
16026,Byron Jiménez,78401.07388892566
20182,Isabelle Price,78349.51578368757
19027,Mayra Madan,78202.54436359947
12206,Sierra Parker,78202.5443379598
26575,Toni Gonzalez,78190.17347921265
26070,Elijah Patterson,78166.12768551488
12773,Samantha Taylor,78145.89350738263
18027,Alexia Griffin,78079.79495068114
17989,Tiffany Sun,78071.76061892074
17944,Riley Rivera,78071.76061336565
26075,Jessica Walker,78055.99035037858
17772,Leonard Andersen,78051.45494635752
26795,Elijah Shan,78034.663119937
12187,Ruben Subram,78032.83766161448
26090,Mathew Moreno,78024.42323045946
24481,Dennis Sun,78004.02098013701
17980,Paige Hughes,77996.65046785733
16531,Lacey Gao,77977.09610318921
25951,Anthony Anderson,77923.3624678618
17900,Victoria Snowden,77921.68468878085
12709,Ian Rodriguez,77911.88381775912
19949,Niñia Anand,77905.25753280804
19959,Tabitha Moreno,77874.59743843127
26626,Dalton Taylor,77864.3096473037
16028,Cody Cooper,77852.91338557158
12105,Abigail Foster,77838.94296025364
14386,Marissa Wood,77811.91740824138
14884,Kristi Torres,77761.77018367918
20567,Nicolas Anand,77740.19290689268
19788,Kristen Hu,77716.36184991074
24463,Kristen Zheng,77702.3900984233
17963,Natalie Collins,77697.64953161609
12423,Sarah Thompson,77695.62446229007
19965,Jay Lopez,77663.7594631481
19792,Cristina Nara,77663.75945840139
12756,Antonio Butler,77639.70539604146
12209,Mindy Jai,77583.86676127228
12881,Isabella Edwards,77528.44261336293
15284,Jay Prasad,77507.7956486724
23385,Isaac Brooks,77468.78095620978
19793,Tina Smith,77454.06004632995
20213,Gina Dominguez,77392.74388226515
19963,Geoffrey Fernandez,77379.37884072562
15199,Joe Jordan,77329.41574053372
19773,Ricky Gutierrez,77297.52713558314
13032,Kevin Baker,77273.2345846818
29864,Beth Inghram,77268.85645159344
12435,Christy Zhou,77260.69356237836
12841,Yolanda Xie,77249.47587204774
26082,Christian Johnson,77239.74996443198
20577,Sheila Romero,77217.13504637333
20979,Diane Jimenez,77211.99965009293
12771,Morgan Thomas,77140.03272393567
24596,Heather Zhao,77083.47014876592
19321,Clifford Weber,77032.17610993741
12075,Cameron Griffin,77031.49768115759
24360,Carolyn Diaz,77001.2810435351
19288,Candice Wang,76958.42088903526
19772,Hector Vazquez,76953.2846885685
12207,Samuel Hill,76937.85460628598
19901,Ronald Sara,76929.41450471003
12116,Amanda Gray,76922.47782951259
15646,Emma Kelly,76916.80971129103
19964,Gloria Alonso,76883.18265401977
17894,Hailey Simmons,76835.98119314453
24367,Ross Sara,76811.33335018228
12777,Joseph Anderson,76775.34054864416
19286,Kaitlyn Butler,76771.46841149719
12184,Isaiah Perez,76771.25395709634
21349,Bryan Kelly,76757.96492414134
20970,Isaiah Richardson,76741.07667454735
25985,Justin Harris,76722.8042203362
26012,Mark Bebbington,76688.78212578692
19357,Ryan Flores,76688.5506947829
24282,Damien Raji,76664.80698082404
17928,Terrence She,76664.80696883234
19787,Alex Hill,76654.96434061945
12884,Megan Williams,76611.22407330389
18699,Blake Griffin,76599.57706276789
17827,Maria Coleman,76554.48342035885
11089,Abigail Price,76494.73957349629
25214,Roger Chander,76436.52741738639
12442,Allison Richardson,76393.49042970408
11955,Gabriel Green,76390.0024899006
12164,Noah Butler,76375.75036515675
21105,Cory Sara,76308.1414178007
12883,Stephanie Bailey,76275.75317068723
12170,Sara Reed,76267.75528655131
15208,Colleen Luo,76149.76031402721
19095,Meredith Martinez,76118.14042388405
15582,Jeffery Cai,76113.63561419777
19586,Alvin Sharma,76017.28363470506
25994,Richard Garcia,75995.05349781975
19611,Meagan Prasad,75994.33414375145
15439,Mason Evans,75981.80849160871
19285,Jacqueline Howard,75950.7028857656
30052,Abraham Swearengin,75935.93052317224
29745,Marc Faeber,75872.52610621034
19559,Cedric Cai,75866.49859215437
21106,Katie Sharma,75839.97597258785
12023,Fernando Johnson,75799.79074613327
19967,Devon Deng,75790.54895007188
11395,Beth Gutierrez,75785.20628739192
19105,Stacy Dominguez,75766.30711765673
12156,Bonnie Raji,75749.40823019516
17830,Carlos Scott,75737.84255499516
12441,Trevor Simmons,75732.6449779307
12820,Derek Tang,75732.00244065092
11813,Mary Patterson,75706.27253080758
17934,Nelson Gill,75695.80285882852
12096,Caitlin Brooks,75694.32521436721
11798,Brendan Chande,75654.18452826081
11831,Christian Ross,75641.70856822869
25113,Randy Gao,75639.8165310572
19450,Keith Lal,75560.01129987431
20913,Wesley Liu,75552.96946285204
24365,Mallory Navarro,75496.82011292265
25108,Gary Gill,75464.46904111053
15041,Michele Goel,75417.63785222497
20874,Edwin Lal,75398.99277595035
19588,Raymond Raman,75368.17361606083
12151,Steven Kelly,75362.10682987554
14348,Alex Scott,75329.50506736911
17773,Crystal Lin,75315.68135485504
19596,Allen Fernandez,75269.29316600919
29939,Mark Lee,75267.43569422083
19607,Troy Subram,75246.0786440431
11088,Hunter Davis,75231.74813064907
15028,Tabitha Alvarez,75208.22782033354
12120,Xavier Simmons,75204.36782139007
15645,Javier Gill,75159.36888316406
16011,Maria Murphy,75118.37676354041
11332,Deanna Ramos,75017.18561661032
19558,Gloria Ortega,74989.29045467451
21044,Franklin Zheng,74967.45877391486
15643,Omar Raji,74949.11919954931
12104,Mariah Ross,74942.81510517247
19102,Claudia Ye,74939.77395040303
11933,Mathew Rubio,74914.41921246411
12866,Janelle Fernandez,74814.49818237119
15648,Edgar Gonzalez,74809.60503009401
17777,Armando Alvarez,74740.04251524563
13889,Robert Martin,74719.94822508188
19612,Marvin Sanz,74693.16909248849
23172,Alexandra Thomas,74682.41110031192
17787,Alejandro Zhao,74656.69612747498
11885,Kurt Sharma,74643.32909670341
22903,Hailey Stewart,74609.40863341764
11834,Fernando Flores,74580.12929076582
11774,Emma Sanchez,74539.83248709393
21534,Warren Rai,74500.71513540091
19997,Beth Gill,74446.58750702499
13917,Samuel Allen,74429.38370449135
25909,Chase James,74417.41733160037
19284,Briana Romero,74394.16159054218
11816,Joe Torres,74352.15334201549
15042,Bryant Perez,74325.36920002353
15040,George Lopez,74325.36919816826
15209,Frank Romero,74279.99487141574
13779,Manuel Garcia,74230.47745400737
26011,Daisuke Yanagishima,74188.28810814202
15033,Dana Moreno,74171.6560043679
15338,Marie Navarro,74170.0230584829
23113,Elijah Powell,74150.1417310477
15619,Levi Subram,74118.94529018148
17768,Luis Parker,74081.41603745788
20561,Willie Liu,74056.15817151748
11264,Eduardo Martin,74043.87949082548
15029,Alejandro Ye,74043.19710515387
11825,Aimee She,74026.62479299273
15032,Meredith Suarez,73941.8468504611
15036,Derek She,73915.27186768802
18740,Adam Hill,73911.71829126784
15015,Randy Liu,73908.50333652916
21071,Lindsey Pal,73874.46957987937
11630,Haley Powell,73798.88952636621
15463,Terrence Yuan,73752.11614969165
11290,Katelyn Sanchez,73748.65792319621
12717,Hannah Wood,73729.05414468762
11678,Johnny Chavez,73722.07833334173
18929,Donald Garcia,73674.91031607878
19473,Roger Chande,73606.90587632642
22976,Eric Foster,73596.92263030355
17789,Kari Dominguez,73573.90317977864
17848,Jaime Yuan,73509.67520221077
18483,Byron Gill,73391.68937478513
11812,Andrew Rodriguez,73369.92609268887
14154,Willie Gao,73322.16198342209
22895,Eduardo Perez,73246.96318221751
11082,Angela Butler,73153.58128129061
16509,Veronica Sai,73086.7872683832
25978,Morgan Perez,73039.95684747059
19421,Jay Rana,73036.80417538183
17799,Alejandro Guo,73019.53303046206
21060,Jaclyn Tang,72998.38428384122
23658,Ross Arun,72979.19583059856
25982,Rebecca Phillips,72895.34752090262
22785,Oscar Perry,72870.7179315743
25053,Colin Andersen,72838.79213378871
18491,Michele Gonzalez,72786.46628210034
11278,Jonathan Phillips,72768.9919528886
23659,Drew Shan,72711.6907598906
15089,Martin Prasad,72706.04790732192
12523,Steve Wagner,72618.9223531642
25823,Jaime Xie,72618.24553922602
17784,Mayra Patel,72608.14621849601
25832,Shawn Tang,72579.20364428074
19329,Nancy Srini,72561.16350578758
18131,Ann Malhotra,72528.54499918601
22881,Wyatt Martinez,72517.75663386036
18301,Julie Xu,72510.48645510996
18302,Wayne Xie,72498.31822914291
25119,Deanna Lopez,72439.46394735388
25980,Julia Jones,72423.96932174332
11217,Natalie Adams,72367.96825973096
11538,Nicole Taylor,72362.73165400983
29678,Stephanie Conroy,72352.34235587381
18482,Sharon Nara,72344.21775537178
23652,Roger Goel,72292.92463658525
21027,Luke Nelson,72265.2598479041
17742,Randall Romero,72265.25983715759
18488,Clayton Xu,72236.59156490442
13855,Sarah Washington,72186.60440088966
18490,Brad Rai,72175.57689396078
18303,Shannon Serrano,72160.30310168637
18493,Kaitlin McDonald,72083.89219670613
14523,Lydia Fernandez,71995.27461193013
18284,Carl Deng,71946.80107071895
22889,Julia Long,71924.73241089257
14406,Carrie Schmidt,71869.67568053765
21034,Jacqueline Kelly,71781.39374645636
23540,Bruce Lopez,71757.74896949936
17762,Rachel Rodriguez,71754.74530137813
23662,Cynthia Sanchez,71738.24736932086
25962,Jordyn Jenkins,71728.22285216654
25030,Jessie Romero,71670.71632382939
11628,Mariah Wood,71554.79864462512
22901,Katherine Stewart,71553.13163329539
19884,James Simmons,71532.5806424938
23660,Christy Tang,71483.04878502905
15986,Dalton Sanchez,71473.3864478782
17978,Armando Diaz,71427.02632575124
18695,Aaron Diaz,71403.61168455967
19474,Jenny Luo,71393.98388872744
20170,Jerome Martin,71382.74720126479
12549,Donna Xie,71372.76423652685
25974,Noah Jai,71317.15459258272
14354,Seth Green,71313.925672087
23651,Marvin Alvarez,71292.8382040883
16329,Jamie Ye,71244.4524228978
18272,Autumn Lin,71205.55613762606
18209,Ann Chandra,71205.5561345852
23538,Carlos Evans,71188.97027285145
18239,Alisha Zhu,71165.25694325863
20847,Kyle Young,71165.1099645016
18217,Danny Alonso,71161.39573864565
29867,Erik Ismert,71130.13796178506
18205,Lindsey Raji,71117.29008293682
11303,Julia Coleman,71076.62866431355
25886,Rachel Rogers,70965.66844368371
25035,Mandy Lin,70952.47754539856
11531,Nina Yuan,70934.4213840081
17635,Terry Deng,70917.21037648375
20172,Kelli Gao,70868.56288124238
19987,Taylor Moore,70855.84523139893
23429,Jenny Kumar,70816.7177143333
17754,Stephanie King,70816.71771114324
14132,Brandon Ross,70816.71770578963
15917,Emily White,70727.11562992331
12474,Tammy Chandra,70721.95067919619
18212,Marc Ramos,70647.9850635504
18246,Terrence Raje,70546.20952948715
23534,Ashlee Luo,70542.01198239818
17107,Priscilla Yuan,70542.01195675234
17086,Xavier Anderson,70532.40279980184
23414,Damien Lin,70502.55054310472
26589,Julie Tang,70465.84765080761
22251,Martha She,70461.01626770977
14855,Deanna Weber,70412.6546696075
15081,Daisy Munoz,70391.76353387597
23645,Curtis Zheng,70387.31364717995
13871,Sarah Gonzales,70383.26917841013
15489,Emily Thompson,70318.851391942
24270,Latasha Ortega,70310.44887723385
23435,Rosa Chen,70295.23867768118
20933,Laura Li,70295.23867157768
25887,Jack Collins,70246.89183184624
19320,Bethany Deng,70244.35016016956
18238,Eduardo Harris,70240.70702982663
23640,Bruce Jiménez,70204.87331812954
23423,Adam Powell,70023.37629545745
26745,Valerie Huang,69940.86676706429
15997,Melissa Jenkins,69920.78208468018
21423,Connor Adams,69879.70668452884
15908,David Wilson,69860.66699356407
22233,Xavier Martin,69849.3849785211
22121,Jackson Henderson,69849.38497690376
20164,Carol Ann Rockne,69822.16572989493
23533,Rafael Nath,69806.83571853141
25973,Mariah Griffin,69795.21360186419
23343,Bruce Rubio,69782.83503093354
25034,Anne Martin,69693.27420002162
23116,Jerome Vazquez,69663.1830549007
25924,Hannah Robinson,69632.24971089682
18026,Alisha He,69598.21031222235
12480,Meredith Alvarez,69577.43166886199
14131,Javier Navarro,69565.17043707082
17979,Lisa Lin,69464.05294777684
26752,Henry Perez,69393.12953030346
25889,Reginald Munoz,69352.88556767041
23432,Jordan Roberts,69265.43173813632
24921,Curtis He,69189.77703611273
17082,Morgan Smith,69121.7285304727
28224,Spencer Henderson,68978.288889935
14851,Karla Tang,68974.62316583349
28264,Nicole Diaz,68903.98205748123
17354,Ivan Garcia,68889.75131443242
14155,Olivia Morris,68872.81530353735
14776,Ronald Arthur,68778.93022515187
14614,Dylan Bryant,68749.90128669703
28250,Tyrone Dominguez,68726.30269420585
26423,Hector Gutierrez,68692.90889474314
12468,Wayne Nath,68689.70499844744
25876,Noah King,68613.28827099835
17286,Randall Rubio,68556.83602706401
17739,Colin Cai,68556.48958149379
17915,Aimee Li,68510.40586117555
19874,Sara Rogers,68388.74161262566
28268,Jordan Campbell,68273.92797846207
28296,Thomas Butler,68273.9279783327
28285,Savannah King,68149.29732170622
20829,Andy Diaz,68125.1541177909
20886,Bruce Raman,68103.17298864131
20880,Isabella Washington,68091.86920193705
19318,Jamie Dominguez,68087.13283189049
20670,Julia Cox,68012.02984785207
17714,Tanya Gutierrez,67976.69644877993
29574,Randall Boseman,67639.16637896726
18000,Ramon She,67614.4388814256
17315,Carolyn Munoz,67605.78683395727
25901,Lucas Harris,67581.42545716147
23409,Brad Raji,67576.64197449283
28190,Kimberly Cook,67573.65306737788
17309,Amy Ma,67565.55559473124
17310,Alejandro Wang,67536.90618201612
22926,Keith Yuan,67521.35732172517
13882,Mariah Russell,67512.81668311496
14813,Madison Hayes,67507.85011641965
14414,Rachel Wilson,67507.73942555598
19293,Chloe Watson,67479.63706987048
28191,Mya Long,67451.5636468017
28297,Gabrielle Edwards,67375.93962569677
18633,Adam Jenkins,67370.70770985504
20885,Terry Xie,67350.14647007502
28193,Taylor Davis,67332.45145716886
24917,Arthur Gomez,67230.5583648677
23105,Karl Andersen,67203.89687055253
22937,Jose Baker,67181.26874059152
14378,Cory Mehta,67160.1899534054
28750,Andy Romero,67147.25362027033
26283,Jeremiah Diaz,67146.09724947745
22988,Patricia Madan,67144.31513848719
14268,Isabella Roberts,67125.1641971287
16741,Alan Xu,67123.4096162746
17646,Leah Xu,67088.75186230728
20830,Whitney Martinez,67073.17373456407
22933,Kelli Chande,67069.15329130343
27919,Ryan Lal,67052.47123024739
19315,Devon Sharma,67020.13900499196
22966,Jodi Chapman,67013.2357531053
28158,Clarence Luo,66967.58603874485
24907,Megan Price,66963.88331488996
14599,Charles Wilson,66914.33792249583
22950,Nicole Cox,66901.67996951877
14720,Naomi Dominguez,66888.4443010936
19475,Mandy Ye,66861.97602298923
20872,Theodore Moreno,66846.04126331602
20875,Julia Washington,66735.04098773515
28156,Gabrielle Hall,66609.13626138018
22109,Jonathan Mitchell,66606.35944719201
13745,Andrew Robinson,66587.53216968947
28154,Katherine Patterson,66566.34196093274
24914,Heather Zhou,66558.78556030302
20049,Colleen Chavez,66546.87876452495
12256,Wendy Ramos,66543.25032373887
15363,Justin Yang,66308.95531096887
24664,Ian Washington,66267.90345220502
17730,Bridget Tang,66266.41220010533
24905,Kelsey Nara,66239.62208266192
26918,Krista Hernandez,66221.62944397713
22959,Julie Yuan,66131.06929732108
14705,Riley Wood,66086.25438948497
15538,Luis Lal,66084.72129769165
27920,Mary Howard,66059.11189699025
22954,Justin Thompson,66022.4288379926
23411,Cesar Prasad,66020.6645168218
13846,Lisa Zheng,65982.96437620414
25872,Melanie Ross,65942.42923672868
28070,Ian Morris,65903.62657831455
24910,Terrance Madan,65837.47547636538
17792,Bridget Andersen,65826.11758460812
19309,Frank Suarez,65806.21535074708
28067,Olivia Bennett,65787.49207630414
28076,Logan Williams,65748.87148073892
15532,Marshall Jai,65739.91149231768
14606,Amanda Cooper,65677.76470038564
13666,Teresa Ruiz,65662.95490878804
28065,Carrie Gill,65556.44666641907
15503,Caitlin James,65465.99205045826
20719,Lawrence Alvarez,65462.362875023195
22907,Barry Sai,65427.21971461799
20651,Timothy Cooper,65413.50540638736
28066,Justin Taylor,65403.31587736949
25863,Sydney Wright,65386.89511121818
17641,Lorrin Smith-Bates,65378.009052949754
15175,Kristi Malhotra,65366.6542473783
22932,Maurice Jai,65266.91518486864
17726,Caroline Griffin,65261.13226943986
27669,Katelyn Allen,65250.89880416309
19280,Darrell Andersen,65244.315189440335
17974,Kate Raje,65223.15169070727
27662,Bianca Zheng,65212.90546985466
13820,Danny Alvarez,65203.96947045824
20042,Brad Deng,65171.17752862599
28030,Jason Gonzalez,65157.058397898734
15422,Kelly Griffin,65100.88959606104
28071,Trevor Ross,65080.51246038108
16931,Dalton Lee,65078.29132114317
17634,Kaitlin Rana,65060.49369494344
27667,Jessica Sanchez,65023.60054066129
17717,Jeremiah Miller,65008.70233700698
19287,Shane Chandra,65001.47959504917
26150,Nancy Rana,64992.96275969063
24909,Grant Yuan,64934.64814378059
22961,Nina She,64927.13997823282
19292,Micah Lin,64902.88977546285
13772,Michele Perez,64900.27717996777
26587,Mario Johnsen,64834.727427968544
27646,Jackson Li,64797.880342613025
14585,Kimberly Torres,64761.375809217745
27671,Jeremiah Martinez,64648.2688176687
17728,Maria Perry,64619.56016816678
13679,Sandra Li,64614.64776950507
13678,Warren Goel,64614.37219737157
17793,Kathleen Alvarez,64602.9658686965
21384,Ronnie Lin,64431.97488889014
12211,Victor Romero,64386.419214035996
27606,Courtney Edwards,64351.10886617488
14037,Lydia Sara,64324.08424468644
12255,Robyn Alvarez,64232.40618151867
17632,Jimmy Serrano,64176.83611808122
24903,Tracy Black,64062.29827919166
26241,James Lal,64035.73110648806
27625,Alexandria Hughes,64027.448103327915
15455,Denise Raman,63996.752972857656
13538,Vanessa Henderson,63966.448911979154
25250,Anthony Walker,63898.636182723836
16637,Evan King,63792.914927382524
19829,Lucas Mitchell,63759.18715276215
20859,Roy Romero,63756.86657016332
17097,Deanna Kapoor,63748.048892498635
13742,Benjamin Ross,63667.034215223655
21979,Philip Gutierrez,63659.76023409214
27621,Edward Brown,63623.00930739249
23865,Lori Sanz,63498.62211515554
13545,Brad Sharma,63477.129702811406
17627,Dennis Chen,63435.923145431145
13722,Luke Campbell,63430.2638159657
20851,Frank Sanz,63417.85032089591
21985,Eddie Torres,63411.36683673796
23396,Kaitlyn Long,63322.289720530694
14572,Melanie Foster,63309.01011146761
21976,Jacqueline Torres,63263.2590571953
16639,Renee Romero,63216.73820794673
14024,Hannah Moore,63193.540573091166
16657,Alvin She,63155.89640970023
13548,Bridget Jai,63105.794681087864
13746,Janelle Madan,63075.74788669148
22033,Marshall Zhao,63069.51823471365
24611,Pedro Suarez,63064.14689849072
16661,Shane Raman,63032.04841197113
29517,Ramona Antrim,63012.69171074699
15287,Stephanie Baker,63008.793011036716
22004,Meghan Ortega,62970.69650567611
26190,Arthur Suri,62938.12418755221
16629,Rosa Zheng,62827.48104761742
16758,Justin Perry,62792.25557492351
29626,Jun Cao,62791.98444378082
26014,Olivia Torres,62712.76439383277
29279,Hailey Turner,62703.297852570635
11593,Armando Moreno,62702.31201235148
26121,Madeline Nelson,62640.40385159752
26187,Hector Gill,62592.69809012724
26608,Aaron Nelson,62509.60480606259
14088,Alexandra Lopez,62293.28365185936
25249,Alexandra Watson,62255.328633225225
16620,Cameron Thompson,62243.71527555704
26115,Savannah Mitchell,62187.55123793773
14083,Nathan Lopez,62151.33148324818
16631,Haley Ward,62062.243744712425
17753,Kendra Sanz,62038.83578560559
11591,Stacey Lu,61991.92469020831
17896,Renee Gutierrez,61971.309155272866
26617,Isaiah Peterson,61788.991572138046
20832,Kelvin Tang,61725.45274377631
14106,Melissa Hughes,61723.3856688525
19256,Abigail Griffin,61666.28540553634
20162,Kelsey Nath,61640.64127441605
21229,Latoya Jai,61631.81066326821
17221,Ricky Navarro,61595.19640186101
21231,Christine Goel,61491.889969233
11592,Darrell Raji,61465.18567362138
29501,Milton Albury,61456.216682094215
28562,Phillip Martinez,61345.79115643359
19181,Chad Pal,61336.879076148005
24613,Stacy Serrano,61298.6176677325
13055,Patrick Gray,61293.23414938297
21222,Kelvin Xu,61075.91397886478
26140,Emily Long,60869.29587237419
21228,Cassidy Henderson,60847.23892451796
13057,Destiny Powell,60709.92388139231
21258,Alfredo Serrano,60575.07908180987
23992,Bonnie Chande,60527.16867955955
21256,Meghan Torres,60460.26237476535
26148,Michael Thompson,60356.39042630582
14555,Jodi Kumar,60334.11508112991
26635,Jasmine Harris,60290.86153452719
26029,Roy Vazquez,60278.85150816784
13101,Alex Sanchez,60165.42385421018
25991,Arianna Hayes,60070.35660298814
16428,Ryan Ross,59915.59002864528
26025,Aimee Zhang,59806.6256689042
16201,Ross Martin,59746.13781514162
22583,Troy Sara,59718.939491416386
21259,Curtis Cai,59707.84429602754
14581,Kevin Adams,59650.8651096375
19518,Clifford Arun,59645.12191958196
16554,Casey Chander,59623.291477278006
29610,Deanna Buskirk,59504.455012343846
28842,Nicole Bailey,59486.66668977834
26579,Hunter Hayes,59459.21632299923
30021,Ben Miller,59402.61972771409
28506,Ruth Schmidt,59229.816359069664
26601,Kyle Gonzalez,59218.963511387126
16324,Juan Romero,58961.25248776571
14538,Katherine Brown,58947.92799521467
21200,Alison Kumar,58943.066495822386
16942,Kaitlyn Bennett,58943.066476111846
16447,Kate Becker,58942.71323805005
21197,Sheena Pal,58866.208375612354
14818,Diane Ruiz,58825.8770329095
14888,Jasmine Russell,58788.476806665385
16318,Kellie Moreno,58782.91038396876
23101,Barbara Lal,58762.477842845175
16161,Jodi Deng,58731.13863979772
26329,Angelica Bryant,58630.58376210366
14141,Ana Bryant,58605.64387706018
16290,Russell Nath,58584.851732814604
26520,Chloe Ramirez,58552.66941966706
25949,Summer Raman,58524.441160080845
29167,Dawn Shen,58496.28720250152
26560,Lindsey Shen,58472.156622975024
14879,Andrea Richardson,58391.0524914013
26673,Austin Alexander,58383.62418510396
26020,Barry Lopez,58338.830427956185
12122,Destiny Coleman,58321.86759329671
18047,Latasha Alvarez,58311.040103102685
14701,Maurizio Macagno,58263.8740245739
26021,Meghan Gutierrez,58215.82435143974
21191,Willie Lu,58186.271101661456
29619,DeeDee Cameron,58118.98331962894
14022,Taylor Lee,57984.75607721613
26312,Elizabeth Wood,57836.18826861643
15003,Dennis Yang,57639.46331246529
19194,Cesar Garcia,57537.80267677099
26023,Crystal Huang,57535.64861051668
21545,Michele Schmidt,57526.543032822294
20264,Jay Carlson,57448.74536602467
14413,Rachel Patterson,57179.87680508057
14750,Mary Green,57052.7382214304
29527,Robert Avalos,57028.21535736994
13915,Allison King,56910.55634120066
20427,Mario Raje,56907.37754528694
26317,Amanda Wright,56830.78759515381
23313,Corey Lal,56739.198334578745
14868,Ariana Morgan,56619.710872944466
23164,Kyle Bryant,56615.01131804318
16260,Gina Schmidt,56485.725175111205
20261,Mariah Rivera,56427.96582052569
16407,Colleen Zhao,56408.2732603389
15893,Yolanda Xu,56358.39044044064
15314,Eduardo Torres,56329.163640293154
20260,Ethan Martinez,56309.37234923957
29804,Matthew Hagemann,56174.37203294871
20283,Katie Shen,56152.02099123745
12766,Jordyn Bryant,56069.39021525692
16427,Kendra Alonso,56028.49633457059
20249,Tasha Kumar,55945.71111118452
20211,Scott Rodgers,55945.71110688476
25829,Toni Patel,55833.112034195525
14366,Anna Brooks,55781.81035402315
25917,Kyle Long,55709.42876446324
12253,Jenny Sun,55562.849617542975
28665,Donna Anand,55542.178370328336
16311,Carl Beck,55527.83086572386
19443,Dominic Raman,55452.897173516954
19195,Darren Romero,55417.282283570654
14913,Chloe Roberts,55415.73840522598
27362,Alex Cooper,55370.74418155299
15830,Naomi Alonso,55212.61816215859
16548,Darren Rubio,55166.76016522168
15265,Kristopher Malhotra,55003.04916095387
15994,Olivia Blue,54943.663607033486
29800,Brian Groth,54914.723393849265
20214,Trisha Liu,54908.01407527877
25831,Sebastian Torres,54816.48465777199
20818,Rachel Powell,54711.16377011265
17933,Virginia Prasad,54645.86528953001
19452,Jacob Anderson,54572.77099645339
19652,Douglas Rodriguez,54551.41248579329
25970,Hailey James,54517.39581731009
18046,Terry Jai,54477.46604401833
23376,Zachary Flores,54477.46602961833
25821,Krystal Gao,54472.75737703044
14838,Darren Alvarez,54454.428920191385
19503,Bridget Luo,54413.53947139286
29556,Scot Bent,54378.64359652607
15865,Isabel Price,54339.85383347678
19653,Tina Gonzalez,54330.17293128945
18039,Logan Clark,54249.4883200192
15528,Lucas Ramirez,54224.902258835384
20816,Connor Ross,54189.35929964094
29554,Payton Benson,54186.00255739232
15210,Kurt Raje,53963.687781095796
22998,Lauren Washington,53960.62568571757
14364,Mario Rai,53942.09550218457
19563,Robin Moreno,53940.262444487525
23858,Jonathan Powell,53693.22146129988
29652,Neil Charney,53667.4713159032
27500,Luis Hill,53662.4834360124
20998,Eugene She,53569.031787710184
27486,Mathew Gill,53557.100707135316
28662,Isaiah Murphy,53557.064663713885
14417,Ernest Lu,53553.535635819826
